keyword_id,keyword
a75f239c-73c8-4809-8cb0-fc1a203d2a76,barrier
0a02bc27-0fe3-4261-8568-bf305fb029f5,interpretive structural modeling
1adf8e62-7cd5-4999-97a8-287eea3850d9,china
7517ec45-65d7-4d33-8c65-21c3872103af,facilities management (fm)
3f439ad1-48ae-49e1-afd8-ccfb3a6553cc,operation & maintenance (o&m)
1c4cca85-311a-417a-b012-a2259f5c2086,emergency management
cab936fd-5530-481d-8930-11ed3f73c732,energy management
e0aae22e-d4d4-4887-a852-1d810442569f,opportunistic behavior
ff105ba5-509f-4495-97eb-7f1a9fe2c7eb,bim application scope
83ca4f34-782c-4d82-b1bf-d01494cc2219,trust
6ff7a7aa-1858-43ea-8b4e-7e20b05b075b,stakeholder management
14ae689e-ca9c-49c6-a20f-7f6e049e89d7,project performance
cdddaba3-23ce-4eb8-89e8-959b3060fc60,mediation
1454752d-8e1f-4034-9e39-6fe35845cf3e,structural equations modeling
0e3fa3c0-d2b4-4264-bfba-e0800d52bfc8,characteristics
1ae772f0-b0ca-4631-9360-b9d0c582eb3e,dynamics
cd8e33d8-a648-4360-9cf2-24648dd747a6,social network
c998ec0b-0110-4f8d-8c06-e2fdb36a0874,lean construction
71ba9322-0169-42db-8a6c-212684f119a5,lean-bim
e4caca49-9c4d-4114-80e0-630f9af8d536,driving factors
2a2b55f6-025f-4d2b-8120-688a6c6f39b4,bim technology in kazakhstan
2e38d0b6-aaff-48d1-8385-b3fb1c039601,clash detection
8a245bcb-10e4-4b05-94ef-b81367c32824,reasons for clash occurrence
766d6dff-786c-4aef-8087-cd8c4a42ae84,bim departments
c1c3aac8-7fa3-4e34-a3cd-f3f396301b49,probabilistic analysis
70b7f458-9966-40db-9bfb-a5984e55320a,random field
e1f866a9-e0b2-40f9-9d17-79f113e40cba,subway station excavation
13baf39c-380f-412e-ad3d-272d950ea5ef,monte carlo method
4265ce8b-b87b-4442-b09b-b9ac90e3f74f,autodesk navisworks
f1aa1e5f-80e5-4264-9225-ece3a33d6b17,bim case study
0ee88fc0-2ab3-45e0-be0d-fe43ce932fe0,bim application
2021376a-e5f9-4c14-ac19-a2f434a02d76,performance evaluation
63363b5b-2308-493b-bf61-222845d2cc3a,three -stage network dea approach
7008059e-4076-42df-b22d-f9da9e41feb2,cost analysis
e7dd44db-d571-4529-8331-ad4e72721117,bim environments
5dfa983d-b78e-41a7-af56-36a88e9a072d,rail bim
d75fcd85-6436-493e-b9b9-3065ea061506,infrastructure design
a6aa0c48-234e-4063-9da3-5c2b0f55a191,change identification
38a1fe9c-fcce-43bc-93c3-1be23034a77a,point clouds
2a2a66cb-2e40-442b-b6ee-4dab36b80c48,scan-vs-bim
f1369a08-89b2-4356-a2e0-4d7152051504,bim-vs-bim
68ec5dab-e529-4148-ba4e-bccf24b05424,corporate real estate management (crem)
81f25296-79c3-48f6-9830-ae5d1ed75055,benefit
7593cbad-7ca0-4a8f-b9a0-b5b72bca1246,industry
c384838a-20d9-4e77-a7df-d20a21c3ff3e,expert survey
9c112e43-6d01-4c5d-a509-2d71c1f92991,exploratory approach
e51681a1-c1fc-47d7-9d7f-53a0e69f7062,organisational capability
665b73d6-736c-472f-b98f-5ead7d12079c,factor analysis
b1f7e2d5-fa53-4d56-9166-553dbd5dd583,building information modeling (bim)-enabled construction projects (becps)
ba0ac2eb-aa19-4675-8fa8-3e097f9703ae,collaborative behaviors
9f42bb4f-1704-409f-9a3e-f969fc6fa305,bim use effectiveness
7a07bbf2-543b-40ad-8178-2e7d176d89c7,bim-lean
46f4e502-fc9a-4414-8526-a0ab471af6ca,quantity surveyors (qss)
4b6d969c-ad78-4436-92eb-4e4229602634,next-gen qs production
314f60ee-e2bf-4c84-9972-a0689c383d33,bim-lean interaction
25b517de-5a27-45d5-965a-15cf98adc4c4,small companies
029f1c55-409e-486e-928f-f12c2adb7c76,return on investment
f6f8b893-340c-4f2e-b912-37aa00f28891,digital engineering
df149987-6902-4864-8565-a339bbdb7a69,bim interoperability
5ce88d4b-c501-4a59-b86b-1b63b5fcf6c9,interoperability factors
f70aef1c-f343-4d6a-a4a7-c0729f9eb7d0,bim adoption model
48d39085-b558-44cc-9b70-9874e352981c,bim determinants
b45e0211-2d65-4339-bd73-ba46f6646fc5,construction safety
ff69a944-5cf4-4ebc-ac92-039c311fd8d3,safety management
14752858-b4a9-45b9-b95a-a031fa275adb,process map
c5e9d732-d696-4773-83b3-5cf4be7c0fb8,internet of things
ef62736f-e840-413c-b64b-fcb88294e477,off-site production management
7405388e-6a11-45bb-91b0-163b4a13cd77,modular construction
47f66859-2879-4884-8712-001702d2e5af,bim actor role
d2b26e2e-f92a-486f-b38c-9fa0bd97b53c,bim diffusion
c301b082-ffc9-4282-a277-e7089f7a680a,bim ecosystem
d3c70ee3-d8b6-4d9e-ae05-bcfe1628fc92,employer perspective
211f6696-4024-40ab-aa12-0b201d4c13ec,digital divide
3004b922-754d-49a0-b829-db2b0da7dbda,developing economies
8bc2921e-12f1-4524-afe6-57046b4eafd2,developed economies
d7a40e7f-3053-45fc-b062-427f5117f557,education
71a0e818-5b81-40a9-b6c3-f2ee782e91f8,scientometric analysis
17c9271b-f820-4abb-9c37-5f919dec27d6,skillsets
2c9dc8d2-cdde-469b-9316-25e2aebd068d,built environment students
a840034f-9f3a-4073-a51e-d8ac69928864,universities
2a912c1f-c599-4e97-97ae-041a8643fe32,bim standards
9d3857da-ea44-47b9-a6a7-027baca59409,construction supplychain (csc)
12e35561-a547-49d9-94fc-d9346c85e539,supply chain information flows
4006c355-018a-4d03-b377-a31fcb0dd657,information flow model
85268db1-7e0d-43fa-8214-df0e18869842,best practice
8c7b8c21-410b-4c00-b092-3dbd4824b05b,robotic
d34fc9be-207f-4637-bbec-18add923d989,bim-robotics interactions
3d798f0d-4b47-4cb6-bf2c-815ba387639c,gis
037a293a-c556-42dd-bb74-8043f8db5b83,sustainable built environment
ac813ae5-dbf3-48c7-b4aa-87b61cb98500,benefits
3d7cb9aa-1d9f-4c85-bb90-96d0242a0478,construction stakeholders
2d5aa5db-3464-492c-9f4a-7c45ac68962a,hong kong
e362371c-5001-4788-9051-6797b866d842,design
9c5beacb-10ce-4544-ab99-5efcdd02c6a4,building performance
6379710e-2706-4df9-82e7-a242fae0903d,environment
e9c4dbfa-d3f2-426f-9d01-f201636e3eff,operations
b5fad9e4-e9b2-4c35-8a32-7279963f6b67,co-citation analysis
62cd35f2-deb9-413a-b591-8f9f00298e11,co-word analysis
e7ce06e1-fc64-4b6a-895d-38b81b1c4823,cluster analysis
67dc7ff5-a9c1-4df1-bf2d-fef0be8a4dbf,progress and trend
d8a551f3-0c09-4574-bc5c-93ceb42a9e8d,construction 4
ab266f29-9b3b-4682-acbd-5367e9c089ea,industry 4
692b17cd-ff7d-4d15-b0c3-3d7096fb737d,iot
2a89de05-a352-4b15-aba0-774dd194c1b5,big data
b5b21f70-8321-44a3-853a-6018ad47a219,industrialized building
da09a8e1-e4ed-4655-b9cf-fa6421ecd994,analytic hierarchy process
2e7f687f-e9b7-4e3c-bdc2-dcadf186bfc4,questionnaire survey
fc5bb290-789e-4132-8872-d7f6b9aa2c96,bim uses
b2bdbbeb-3f88-42cc-9df3-d4375cf7033e,bim usage level
5f9c9f27-7e2c-4873-b69a-99011f116a21,public construction projects
17b05fd1-b593-4a99-af5d-117c593090a3,atructural equation model
4a334ccf-9cf9-4577-8064-cce60c3d0034,tunnels
d0ebb1ee-659b-48f0-86ee-967ccb45987b,bim-to-fem-to-bim interoperability
3e43d77c-9e98-4ced-9304-942542b6fcc1,bentley
3886e473-35f7-42db-9316-bb0a225799b7,plaxis 3d
e28d739c-1cba-4dae-b7a1-c55b01c182af,geographic information system (gis)
068e3649-fd18-464d-bcbc-3a623b5856cf,industry foundation classes (ifc)
d2543875-91fe-4d87-b143-dbfc6ce9a2d0,bim awareness
760015f3-ab8a-4771-90d3-37a7cdc286d7,bim usage
e18165c4-611f-459a-a777-31cf9333837e,traceable semantic differential transaction
47523c81-37af-4366-bd63-2e41ac882492,blockchain 3.0
166a53ad-f20b-4d20-b2ee-a085359707ad,open bim exchange
cc4b7b5b-8697-45e3-88b0-ea24ab5cb227,information redundancy
c3d98eb1-ca59-4b9f-bcfb-7768e11ff24a,contractual framework
b8517a8d-6442-4e8b-82b4-df0f0f7258c6,critical-success factors (csfs)
76b38595-882b-4206-b002-9bd323de7330,design phase
c5137d56-500b-4586-9474-144fbfb9d499,risk management (rm)
8e46a6ac-43e3-42bd-ae3a-b8ed58c54e85,bim outsourcing decisions
1f3e09d9-fe8e-49c2-9ee3-fdcfd74f7978,balanced scorecard (bsc)
c32d6ab1-9882-46bf-a58f-590da0e95e40,analytic network process (anp)
2162d8ec-fc79-47a0-b988-9b3bc595227d,wood construction
a4520cb7-7b00-4255-b27d-0954835c3535,grounded theory
0ca564dd-1f37-4ba4-844f-36e972ba8c96,contract
39f385f8-b468-46bc-bcf9-f48227bd4ffa,dimension
7f78da86-a7b1-4576-b680-c75b058a7342,life cycle
dd21b2b8-dde2-4835-8a7f-310d44eb23d1,integration bim– iot
327fded9-4453-4bd2-8748-b72bd7ecea45,creating database
f8eaba9a-35c4-4746-af2a-7b189b838c39,live data
1dbced5a-ff08-461c-a866-c57a1c3fcc83,semantics
6f0ae3e0-f6b7-4472-bc73-0510205604bb,industry foundation classes
af912bb9-6e24-4370-a95a-82410aa349b8,saudi arabia
3711c0bd-e1cb-4907-b854-cefd47c29b4c,quality
9fc66c11-b951-46be-af8e-923f082184d9,generative design
e1130e7f-d75a-490f-b7a2-322b4ebf2231,technology integration
3731ca50-9569-4ef6-b8e6-0b5a49b7fe67,methodological relationships
70ffc86a-f25f-4c4e-aa39-05ca1e90e4e7,skill requirement and improvement
b8b9595a-71fc-428c-95f2-64b50042c1a1,novel development perspectives
71f8f8c5-d623-47e5-93ec-541b2b9edb08,dynamo
127ddc43-9920-4b51-b79f-f0ea0de3b928,three-dimensional road model
f21ab5e4-2c6c-4cce-86b1-4852e54f5cc5,mechanistic empirical pavement design
8c8b1b72-11e5-4e19-93f8-769d2b471346,pavement structure analysis
59c39f60-5ca9-4f33-8d5a-26f41c14dc59,digital technologies
e65a7379-39b7-47f8-88f7-7ed5ed439d02,modular integrated construction (mic)
276269a3-4c60-4415-b502-cd689f510e30,bim-based mic risk management
fd04967f-991f-4307-8bb7-13c650789635,bim roles
51f86331-9c68-47e4-8bf4-c5d2b269d699,bim responsibilities
090bbd86-f17a-423d-a17f-269712169e25,roles and responsibilities matrix
3cc279a9-b158-4e89-af5c-d7e989eeeed4,integrated project delivery (ipd)
33d22715-4936-43aa-b437-7506c86bb3d3,structural equation modeling (sem)
b5ce121b-8816-4596-80ac-cfaf63236455,bim definition
6d22a52d-6fc0-4632-b1ea-bb64fe1b19fa,moral hazard
db7a0b40-f5d9-4a15-b16c-b7234a4eeaf9,bim capability maturity
6ad2368b-4ba9-4c23-b6f0-40c9f76b9471,information requirement
2496a834-1151-48ee-88ee-4de2ec65422f,bim data requirement framework
75697f97-9d4c-402c-94fb-3e9603a6945f,root factors
cb6fa53c-a14d-40dc-a924-35bcd6ad090c,bim library
c32c8638-2b5a-4297-8891-9b0c73e90a9a,modular bim object
52ee79db-396a-4201-8e0c-95a8c9beb971,dfma
7dd63412-53ed-45e0-af0e-c1bc4d0a55cc,suto-mated code compliance checking
87e99aa8-e20f-4856-a3e0-553be8151e2a,building e-submission system
ad3b9ba7-ff1a-4ce7-86cc-fdeff09745e6,fairness perception
fbf93c7f-abb8-45aa-b5b4-fef1bf3cf520,contract specificity
809de56a-443f-43ea-b72c-b935ae07f33c,embedded knowledge
8358a68e-4635-4510-8c26-146d49d86c11,strategy extraction
f0c19eef-8e23-4459-8da1-d7a533e0b367,automatic control
07fc4ea0-b87d-485b-a820-4ef5cda802e6,stochastic programming
439b298d-61b9-49a6-8b12-aa724dad3eb7,bim cost
80315f39-02fc-42de-92ae-5855fc760149,mathematical optimisation
2f4dbf3b-cd30-47f3-ad52-43a94d40f397,management interface
f36c7ffe-909d-47c0-9174-2385dfce65b4,bim multi-model
699da0fe-f42a-475b-b331-a98bbcf02fed,bim-bms system
2fd3afb5-2f97-4900-b721-1952ccb71526,optimization
2567de59-b1b3-47b2-a407-c853b9173c5a,data governance
93e9742f-bc93-4175-8a64-6aa22918da89,cloud computing
41f9df47-4d67-4e36-9889-9e894abfb419,virtual design and construction (vdc)
8c0dee12-89eb-462b-88ed-a249608d1700,cambodia
8849b722-b1c7-47d1-944c-76697230532d,architectural education
17e41c43-b394-4a58-97e9-af9a9c2f1ace,construction engineering and management
5bff713c-7cdb-46df-b35a-14dcb71384c1,teaching and learning
8c6e7a80-ac09-46b0-8317-44f7692437a6,research-informed teaching
2b694d9c-1d39-47c5-96a4-0e4d4975cd85,construction technology
b1c6a63e-49f8-4c73-a0ea-c69c37a2b60a,three-dimensional geographic information system (3dgis)
6a972002-0652-46ae-8dda-7ed327e3ebd3,concealed facilities
5ecc74c5-53ec-4af4-b9c1-ad3871f71ca5,visual detection
d5963c82-7b11-4f99-b331-24283a96f96b,compatibility
156b9512-720e-4dbf-8a1a-f5dde0f53c30,data and model exchange
25580f80-9d03-4827-a25f-09e756525576,housing
3456d090-e461-4db3-8fec-d0e9d982e282,australian construction industry
c970e17f-869d-4c20-87d4-3d0bf100bb24,built environment
98584ba9-db06-4edf-bfa0-fb494de469fe,bim-enabled projects
c9f897cb-4352-40f4-a933-2d0498f62242,team development
4b5f123e-d1dd-4caf-8259-e8b59b920b69,virtual teams
29f0b9ec-e9e7-42e3-8982-5d760e5edf6a,behavioural intentions
2c0b1750-41ff-4c72-941b-63d0ab147885,tam
fd184ca6-160c-4072-83d6-d53facc047f5,tpb
f09c5253-57ab-46fb-b9d8-ee14521be73f,project bim application
389eb931-b398-4fc9-b445-1d8dba925ebc,two-dimensional maturity
2ed737e9-e795-41e5-9afe-0e6adb179bf2,pmbok
d9e59a30-1e42-4ea6-9fee-24cd4ae5ec32,prefabricated building
21a17f77-7609-4e39-98f5-b798e5f06f7a,collaborative design
a4b5cbaf-14e3-4107-8655-3122ed5d0adc,parametric design tools
df0d2ae0-6d02-4465-a78b-5d79e4c69955,dynamo and structural precast
d946f262-2984-416f-9a3b-d2f2b528e0fe,high efficiency
044b6d08-fb44-4a51-aace-f87b2d743a4a,building energy model (bem)
084d963a-7544-4008-9d82-fcaeaf28131e,and construction (aec) projects
3e4be883-fbf1-488a-83e2-766f99945b1f,ishikawa diagram
04a4e5b5-7cbc-47ee-857e-c5c060ef414e,technology?organization?environment (toe) framework
8de06ca4-cc6b-40ff-9ee7-dfa572c84125,architectural firms
c39cec85-79f5-4100-a0d9-7cfe61968243,indian construction sector
000b06b1-c821-47e4-b99e-63f7c4e632e0,bacterial induced mineralization (bim)
43032353-f8a5-448e-9626-6fca0b0f1015,solidification and stabilization (s/s)
c2bd893e-60fd-4093-9252-9fdfda78e817,heavy metals contaminated soil
81dbc9df-79dc-4707-9cf5-6c3535ffdfb4,green remediation
9a375980-b5a3-44e1-906e-9b844c8b3b41,virtual reality
1839a196-78ce-42fb-8774-bcd0ca2a124c,aec education
afb2662c-663d-461d-972f-e85007466c02,building automation and robotics
f1c34f4a-a1ec-4cf1-bc8e-73e35b4dd6f9,lifecycle information flow
e900a1ee-382b-41df-bf3c-48380d03961c,bimfar framework
5a3fef3e-0fdc-44ce-aaa8-ddade4fecca6,robotic construction
6e068006-38de-4b82-be9f-ec3636f1685f,building sustainability assessment (bsa)
149891bb-ee55-45e7-88be-93f336274923,sbtool
b6cc5ee4-3efc-42f6-b033-bcc215fa511d,site logistics planning (slp)
2a4b4eca-49dd-4f9f-a754-1390f5528cd0,building information modeling (bim) environment
bc2d1f2e-5a84-46b3-b9f9-f06df71e1432,level of detail
bfe0bb20-9fe1-4aa2-97b8-98845f4e8118,construction schedule
e666a226-776a-4441-901a-b8229396f847,equipment library
098ecf9c-88d6-4282-a01f-4e206ee08f9a,4d bim tools
6e96b767-aae1-4494-a4b5-0353bf170f5c,bim leadership
2ba240e0-6045-4fe7-a832-ce4b0de4760d,bim transformation
4c2ab4be-4377-454d-a07f-3dda2035e91e,machine learning
528f8a1b-a5df-4797-bec5-b8f99f63bd81,bim implementation in organisations
7bb40c7e-d7a4-4012-98f7-dfb576d32da9,africa
036ace26-1443-4d6d-95ed-a26b332b8ae3,bim africa
dcb5725a-3f62-4679-9153-0d30996fe51d,bim nigeria
462fbde5-e3d4-4c46-bf53-b8b4ced1e969,ten-factor theory of bim adoption
d67209a3-e858-48e5-91fd-04ff7c405da5,strategic-contingent model of bim adoption
51f75369-3060-4069-8832-bbac65b50ca9,bim projects in africa
1679ce76-48e9-42f0-bd90-7478c10b84b0,bim projects in nigeria
929f7a6d-f8a9-4b55-80a7-696f9bcc1f4a,bim implementation strategies
d528930c-3383-487e-a7bd-6521d6e2b9c7,strategic planning
8459b3d1-bff5-4de9-a0cd-b3d6d7d54bf0,bim adoption framework
4f6dbef9-0ad1-4045-aac6-9444f3b984a2,bim execution plan
d2bcf4e2-3f15-42bb-9063-d8bb9df3c018,quantity surveying
4f8449ca-2738-4b20-888e-819bd46db8b0,bim collaboration
ea57728a-5a94-4e9c-baab-3d6fd57917ca,limitation of bim
2e6dd276-f4d0-4348-8425-c62f994483d9,malaysian construction industry
873d49d8-6e70-471c-b73d-69bd206c1b4c,challenge of bim implementation
b89715be-4f8e-41c0-aacf-66acd961755f,bim teamwork
4808d22b-cdc3-47c9-8c90-323f2b9fb8db,bim drawback
79dde80a-4eb4-4ed7-9e8b-bf3bed8808a3,qs profession
ec13b77d-0693-4cf2-a112-2f201914baaf,safety planning
5687c06d-67d5-40a7-9e12-09deeabf3749,barrier of bim
14b2d919-58c1-44b2-87bd-8a22586b69b3,alzheimer's disease
fe73ac58-b665-4111-a12a-7b5363f073e3,amyloid-beta
07f0aeb6-302e-4268-ba13-08e995d03e29,naturally-occurring antibodies
9b2cf164-cf86-4a00-917d-a7d25b86f6b4,neuronal apoptosis
c94c7635-6bfd-4c76-9563-3c90ce42e711,prequalification (pq)
5441c57d-3370-47d3-97ac-01b185193ca7,assessment
19a6297b-54b4-4258-804e-470f09aa062f,heritage bim
dcafac68-758a-492b-bb83-f1605e47ed6f,vernacular architecture
fc920281-c948-4033-8d27-e458ce9ff0d4,risk data
a4e6828b-7bf7-484c-8ae9-6f131b3b95ea,construction control
faede3d6-774b-4611-8e16-e2843bd917f1,system information
1bd31b48-840c-4c9d-aa80-877f90eb767a,collaborative behavior
93c759b2-cbe8-45d5-8d5a-382bf1c10453,personality trait
ff7ee452-13b1-499b-8f4f-e07ed74f246b,qualitative assessment
5ee9f935-d90d-44c4-946d-8201a30a487f,road intersections
171b60d0-8265-444b-b8b7-c5b638ecc837,road infrastructure
60c6f665-b67a-4dca-86b9-17a6308628f0,traffic simulation
2b1745ac-9d7d-45de-a434-39603eef5b69,methodological framework
1094abde-9203-4ec5-ad11-01a5b364d6cb,construction project performance
c73d865b-4201-44d5-ae98-cb1aa4b8e440,model view definition (mvd)
8e2a64c5-3dc4-4f7d-8ead-63c34906b192,rule checking
7e216c5f-6e75-4c33-a77f-d8869536ce95,bim guide
6bece681-9add-4a98-a4e4-a7688faff641,bim deliverable
51237a60-b736-4a89-a650-b26d2bda8c0f,public owner
278363d5-f1a9-4bbc-bc07-58044f1717ce,design for deconstruction
fa55dfd7-192f-44e5-b8f9-e3b9c97a76d0,reusable materials
741c4db2-34eb-43ef-979c-5c0fd48f918c,offsite construction
f00a2ba9-0fb1-4996-adf3-1205e2c5e8b1,construction and demolition waste
84f8b917-6c12-4d96-b6a1-ec19bd9dc802,building stock 4.0
7843db73-8e8f-487e-aa87-8bd0a5bb161e,process and performance management
54c614d3-6b7d-4948-a117-853188667997,construction innovation
91205c41-135a-4033-8337-1cdb670a3451,tam-toe model
65accc37-e323-49bd-ac93-c436eb0c4b7d,decision making trial and evaluation laboratory
585d0d3a-0c62-4411-b232-a9b628ee6c27,construction organization
2be8cfcc-dcc2-4bb0-aab8-942404b8b46a,roi
0a98e14e-70ed-4ffa-9693-ecd18ef62699,engineering and construction companies
7920fb0c-188e-428a-8c00-1b0a452faaae,building information modeling (bim) adoption
56721ba2-496f-4799-ade1-ba965b1f124b,user
3166afbc-4ff6-4ae8-b3b0-bedccfe2337c,firm
144fbe95-0664-46b2-9446-bbedef6d3d85,project coalition
bdd01079-2d11-4065-9b63-0cd581ce80fc,systemic innovation
a01b2f48-f2a2-4e77-95e1-876d5948af67,middle-out diffusion
cff0c112-6030-4b4e-866e-1c34f8b1a5eb,lean design
c2b7d453-6ea5-4fc6-bafc-67efa99ce783,management practices
a54cffd7-05f1-41f5-818a-b489b18e4069,building information modeling (bim) uses
39ef3a70-e306-4afb-bc66-61cff63843e2,covid-19
aa179886-9a0a-4139-abfb-c6e0b30f4fbb,event strength
e8e89fb6-0f8f-4bd8-9811-8a058caa0e99,technical feature
b1c36c05-abc0-46d3-b9a7-995e0592b3cd,aec firms
fcef54b0-7bff-47e6-93d8-2ee9e1b803fe,contractual issues
bc1cf9b5-c45c-4698-a77b-5462f0479024,standard forms of contracts
b368fcf5-cabd-4e0b-b33e-d8152db59939,cause
6247e9ef-286c-486b-aff6-9021099f37ce,non-value-adding
960829ee-6bb1-43ac-be6d-d8f274066c03,stakeholder
27b32fbb-4a1c-44e6-987d-1543c444a7f0,construction firm
94205b9e-8c31-4dbf-ba4a-37354edfa86f,experience
430086cc-823e-4324-b60e-7402a72180a4,singapore
8ea6446c-31d7-4038-aad6-675ab60b375a,limitations
d8115f37-d76c-4df0-9a29-cbb743810eee,key performance indicators
42f3134e-bc17-4912-9e98-5bc0bd3dd2f9,fuzzy ahp
f4821422-5d9b-4b0f-8264-b50407c15193,cost estimation
17ed7582-257d-4549-86a1-37d0b199d625,bim savings
ce9f7305-cc79-447f-a968-46e94fe798ca,cost benefit analysis
abc2a0cb-3434-438d-8907-2038695a6552,building information management (bim)
ba738b4b-5e44-47a3-ade3-f7ed1a9f79d6,design for manufacturing and assembly (dfma)
6e359981-1f45-4592-9980-3f089ae92f5f,off-site manufacturing (osm)
dcd72b98-e6ed-4a4e-8485-e31ab52f7b8d,design for deconstruction (dfd)
20210632-8f6a-4eb6-aff5-ea7d9495146f,content management
58653d53-785c-47a8-b998-0d03d0dc8b50,recommender systems
5197fbd7-01b1-4849-8dd2-6021f984abb9,association rules
0d9ce262-3ce1-4f28-b713-a9096a1cb7e6,urban rail transit
07e482a8-726f-4710-bc99-ca78b8ab0c5a,challenges
8de0d9fb-4528-4406-8bf0-2ac14edb845f,handover management
e1b0b4da-d00e-4eab-b0ce-dcf0bd8fd7d6,construction in developing countries
ba56d058-ca37-40e8-9f25-8211d9349247,drivers
473fc887-c8f6-498d-a526-4ed86003f190,facilities management
e867f745-a2d8-4d8c-a4d4-31290eea6765,iot - operations stage
262d0fff-26d7-4474-b242-2081991a2b80,it
510d9d2e-575b-4806-9ee7-f7ca133df1a5,lps
f1e6d31a-a587-45f6-86a0-686ecc41c886,progress monitoring
27f6e9aa-bc77-4544-be69-b84fe5b156b3,implementation level assessment
46b9ddf0-417a-4e99-a4e9-e1565e1367b6,system dynamics
54eb68db-8650-43a8-8b1b-956148256e9c,energy assessment
b4c4a794-4bcf-4b73-86e4-22db62adabc0,bim-lca
71e9bac8-e921-4c94-899d-c6d28930afde,bim tools
07614783-4570-4ea0-900e-bc0df8730903,element identification
5ec1e15d-5a0f-4271-a696-bd183f66f534,sketch bim
1844ae96-8733-47d7-ba7b-f8f99d1519d9,design bim
d10cd51d-440b-4e91-84c6-662e028762dc,object recognition
f778e70a-2314-4091-b953-fff3d7025281,patent-driven analysis
5d071e18-e0ce-4fee-a296-81b296010310,social network analysis (sna)
3dca1f24-3377-4cb2-b813-271a39b3fe87,latent dirichlet allocation (lda)
f40be247-0af7-4e37-b3cf-37465014e4b7,application hotspots and forecasting
94f50b04-43b6-4f72-8e64-8ccec8af00c3,qualitative comparative analysis (qca)
bfd0b516-c723-4d64-90ac-b3e6cac1700e,software selection
674f89f4-01b8-4460-8197-1c3caf60c024,decision-making process
e66cb00a-b945-4831-8a08-313b10a00cf6,fuzzy dematel
5d24ef27-6781-4a60-b930-408ef5775246,fcm
0632de31-bf33-44b3-948f-38d6e1876352,information retrieval
da043f48-eae5-466c-9f46-0be20377c1b9,speech recognition
67d72502-ddc2-4b45-bba5-f9b8c5ed3d68,natural language processing
2b3977cd-1c81-449f-88fe-362a8caa140a,domain ontology
30b8cfd2-4694-4d09-a60f-2543397c3803,structured query language
4d0e6f3a-40d1-4014-9dfb-fdc7aa8733a0,bds
c95fcab3-9232-4bc8-a5a3-38df59d46a3d,macro adoption
119dd419-f1ac-4ac3-8fe6-0725c29a9da8,maturity
1ceb47e4-a7a9-4d70-ba0c-a3c9de039b7e,capability
16f85b6d-86a5-4054-8637-02649f02cca7,qatar
1476f58d-d361-4aac-91cf-e1c700e6ca43,united kingdom
64fc2568-456f-4bd4-aed2-c307f501ec25,asset information model
898ee7d1-ad14-4335-a8db-26501c29a9b4,asset management systems
4eead9eb-453d-4f22-b099-c0e4d7c1fe66,asset classification
67987901-b6bf-4a23-96ad-868438bf38e4,built environment research
67bf350f-8eed-49c3-9f41-4ffb29995313,association analysis
cf1c4e2e-e01c-4ddc-84a7-4662002d5d44,competence
56ce5dd8-aa71-415a-9932-3696756dcafc,seychelles
ba86610e-7e3c-4efb-9cc4-b76b76f76cfb,bim adaptation
3725a5d8-63dd-4c7d-b00c-dff8bff0dd9b,bim implementation taxonomies
e3c0c58a-5b89-41d8-a8ac-bfaf0a31bcbb,bim implementation thresholds
40aacf26-f6ef-4d18-b622-ab6c641586fe,bim 4d
d0b3c2d2-53b1-4534-836d-c1bcf9ba408d,bim 5d
8f14b2f6-6dbe-4ed6-ad1e-efe84deabf72,tunnel engineering
cef0d1fe-21f7-4273-a039-67e5d8f7c0f5,cloud platform
bdf29d9e-295f-4723-8fe3-0a4e386537fe,visualization
7d42bd18-c159-4c1e-a4cc-7366892be724,bim adoption barriers
ec908b32-eba7-4238-9712-e6235422d86d,internal barriers
985ba515-c639-48bc-8420-137aa230e5d7,external bathers
dfbf7c99-6d97-4037-8132-43ddf3ca8994,legal considerations
c2a9f9a4-2088-46f1-b5d2-94cb92751a9b,bim enabling environment
572f967d-0c71-4212-9442-759cdc557d9e,multivariate regression
252d71eb-abee-4fc9-ad46-76fdf39997c7,ethiopian construction industry
28ee086d-b472-4587-aa3e-9e278dea6467,infrastructure projects
8af2b79b-21f4-4171-829e-72e0c24af226,critical success factors (csfs)
075b593c-6bde-4513-aeac-1131b8a7b259,indexes
369fd295-381c-41ce-b952-5d30b07aa591,apoptosis
580f2583-8c4d-420d-a536-ce0c2e2b17c5,melatonin
50995404-811e-42f0-a2fd-582b396448bc,otud1
5986ed31-6156-4364-b249-b8a98d1059ff,sp1
59d625d7-0ff8-4cf2-97ef-0cd5c22b8e12,decision support systems
4a07fb06-3e1b-4b79-a654-2284c0a59390,construction planning
e7468422-8622-4cec-ba0d-0ad05d4f26bf,information and communication technology (ict) applications
c37b5261-a1c8-4542-98b0-b810079b0c8e,metasynthesis
f309be41-aacd-4a3a-9784-7cc75719e1d7,gbas
f5bbbf66-feab-430b-aa70-6952f1723af8,data exchange
f1dbeea5-b52e-4230-897b-40a6de5bf269,green building assessment criteria
8428f54b-1a2a-499b-ba15-fbdb2953d2d3,information systems
f8c5d954-8d8b-4bc9-8cc6-0ce149ba3cd9,information management
c1b153fd-8bea-4e98-8855-4b5fce135353,knowledge management
d1b7bd09-494e-425b-b9db-916e2360b49c,whole life cycle
38dc216b-b830-4616-baf6-3356236ff49f,culture
b49c896a-0cdb-4f28-9810-5a173cdffc24,culture change
